sample_index,label,explainer,base_score,top_deleted_score,random_deleted_score,top_score_drop,random_score_drop,top_terms
67,security,svm_tfidf_coefficients,0.38239976956294763,0.3599741685326012,0.38362569724754214,0.02242560103034641,-0.0012259276845945077,"itself, administrator, website"
68,scalability,contrastive_projection_intrinsic,0.41487383951133816,0.4046148140894415,0.4160453730306484,0.010259025421896661,-0.0011715335193102638,"simultaneous, support, 50"
68,scalability,svm_tfidf_coefficients,0.4060825051312134,0.29340677943650495,0.375234967696861,0.11267572569470846,0.030847537434352423,"simultaneous, support, 50"
69,availability,contrastive_projection_intrinsic,0.5318685901033112,0.44882657677492616,0.5064364462377167,0.08304201332838507,0.02543214386559456,"99, time, shall achieve"
69,availability,svm_tfidf_coefficients,0.6134294091845071,0.4430758533869108,0.5577649964853405,0.17035355579759626,0.055664412699166554,"99, shall achieve, achieve"
70,usability,contrastive_projection_intrinsic,0.4810303034987103,0.46435212448386026,0.47529608439841636,0.016678179014850025,0.005734219100293925,"by, training, the system"
70,usability,svm_tfidf_coefficients,0.4817643444534696,0.4144061271488129,0.4538323555790403,0.06735821730465669,0.027931988874429325,"by, realtors, training"
71,look_and_feel,contrastive_projection_intrinsic,0.44609978165052877,0.44285885315080736,0.44629000050419343,0.003240928499721407,-0.00019021885366465874,"the website, website, on"
71,look_and_feel,svm_tfidf_coefficients,0.532012507907094,0.437862658283638,0.5117867400172884,0.09414984962345596,0.020225767889805568,"the website, website, website within"
71,performance,contrastive_projection_intrinsic,0.4995978651347325,0.46476024343506395,0.4917636586770508,0.03483762169966853,0.00783420645768168,"minutes, within, able to"
71,performance,svm_tfidf_coefficients,0.6050111576101186,0.5037026269705827,0.5738144863794504,0.10130853063953593,0.03119667123066816,"minutes, within, able to"
71,usability,contrastive_projection_intrinsic,0.5119537575236427,0.4831658508390551,0.5047014146956008,0.028787906684587583,0.00725234282804188,"minutes, within minutes, be able"
71,usability,svm_tfidf_coefficients,0.6142952935092911,0.5363767437390798,0.5802235053918581,0.07791854977021129,0.034071788117433055,"minutes, within minutes, on the"
72,operability,contrastive_projection_intrinsic,0.436188997874394,0.43558910549084434,0.43623823079934554,0.0005998923835496828,-4.9232924951514434e-05,"washing process, washing, must"
72,operability,svm_tfidf_coefficients,0.388360480492094,0.36921093465144866,0.38110768804817163,0.01914954584064532,0.007252792443922351,"washing process, washing, use"
73,look_and_feel,contrastive_projection_intrinsic,0.46016679059125193,0.44686585000793033,0.4570744605767272,0.013300940583321597,0.0030923300145247468,"table, that, according to"
73,look_and_feel,svm_tfidf_coefficients,0.5494348935373657,0.4564282669095825,0.5211717974418553,0.09300662662778325,0.028263096095510476,"according to, according, current time"
74,performance,contrastive_projection_intrinsic,0.5096274772140661,0.46503309889105265,0.5004155092041409,0.04459437832301344,0.009211968009925187,"time, in an, an acceptable"
74,performance,svm_tfidf_coefficients,0.6844493896161317,0.5522926759270447,0.6181649677921786,0.132156713689087,0.06628442182395311,"synchronize, shall synchronize, time"
75,performance,contrastive_projection_intrinsic,0.45219359384010865,0.4407682453772891,0.4543676851298081,0.011425348462819562,-0.0021740912896994202,"seconds, 60 seconds, 60"
75,performance,svm_tfidf_coefficients,0.4612468017260745,0.4056871386811258,0.4129949401066507,0.05555966304494869,0.0482518616194238,"seconds, the system, display"
76,look_and_feel,contrastive_projection_intrinsic,0.4419923225093722,0.4419923225093722,0.44199232250937215,0.0,5.551115123125783e-17,"support, have, to"
76,look_and_feel,svm_tfidf_coefficients,0.3379941757325078,0.3626951573544559,0.342889878390686,-0.024700981621948115,-0.004895702658178236,"support, to, have"
76,security,contrastive_projection_intrinsic,0.4534939426563198,0.4488533293715307,0.45405679935156745,0.004640613284789097,-0.0005628566952476377,"access, access to, registered"
76,security,svm_tfidf_coefficients,0.4698952670849061,0.42601424958130796,0.4670346858787884,0.04388101750359813,0.002860581206117707,"access, registered, support"
76,usability,contrastive_projection_intrinsic,0.46209774363190076,0.4594703065810773,0.46152476169525836,0.002627437050823467,0.0005729819366424027,"minutes, support, within minutes"
76,usability,svm_tfidf_coefficients,0.42569202905674053,0.4222880913580984,0.41470943653305,0.003403937698642112,0.010982592523690549,"support, minutes, within minutes"
77,availability,contrastive_projection_intrinsic,0.7987360023305332,0.6781716383022302,0.76932309864924,0.12056436402830306,0.029412903681293234,"available, per, be available"
77,availability,svm_tfidf_coefficients,0.7507822390484062,0.634226060550912,0.7159932115142947,0.11655617849749422,0.034789027534111505,"per, available, be available"
78,availability,contrastive_projection_intrinsic,0.5444494641662029,0.4485650698553895,0.5319577433724342,0.09588439431081336,0.012491720793768701,"available, be available, hours"
78,availability,svm_tfidf_coefficients,0.5879712719148664,0.4463597507292051,0.557365374624863,0.14161152118566134,0.030605897290003403,"available, be available, hours"
79,security,contrastive_projection_intrinsic,0.45007965542740164,0.4488533293715307,0.4509145646569468,0.0012263260558709188,-0.0008349092295451555,"only, for, shall be"
79,security,svm_tfidf_coefficients,0.43832060564707176,0.34139511860719457,0.42281525610248516,0.09692548703987719,0.0155053495445866,"only, user, search"
80,security,contrastive_projection_intrinsic,0.4764389039290916,0.45124738267065745,0.47677512761902685,0.025191521258434157,-0.00033622368993524443,"only, access, can"
80,security,svm_tfidf_coefficients,0.5564482017710878,0.4493661629422555,0.5325813048986139,0.10708203882883227,0.023866896872473897,"role, only, access"
81,portability,contrastive_projection_intrinsic,0.5056449180950924,0.4197354428588508,0.4796028580908046,0.0859094752362416,0.02604206000428777,"operating, any, on"
81,portability,svm_tfidf_coefficients,0.5468651911197103,0.394350137313679,0.5096253098981,0.1525150538060313,0.03723988122161037,"any, operating, any operating"
82,legal,contrastive_projection_intrinsic,0.6137183420733886,0.41876791572328853,0.5591668207410755,0.19495042635010007,0.05455152133231311,"comply with, comply, standards"
82,legal,svm_tfidf_coefficients,0.6397181385898598,0.3833599120700671,0.5457089581360356,0.25635822651979273,0.09400918045382423,"comply with, comply, standards"
82,security,contrastive_projection_intrinsic,0.4491823882317837,0.4488533293715307,0.44950535790598506,0.00032905886025297315,-0.0003229696742013677,"will, will comply, with"
82,security,svm_tfidf_coefficients,0.43761914756579406,0.3794113966688338,0.42725108482073587,0.058207750896960286,0.010368062745058193,"will comply, will, website"
83,operability,contrastive_projection_intrinsic,0.43885356620600063,0.43558910549084434,0.4389807250661114,0.003264460715156292,-0.00012715886011077648,"used, be used, be"
83,operability,svm_tfidf_coefficients,0.4376519894623229,0.33530224194151664,0.4287477828337789,0.10234974752080628,0.00890420662854402,"used, be used, be"
83,portability,contrastive_projection_intrinsic,0.395461676400933,0.3927394693046174,0.3959565592428773,0.0027222070963155987,-0.0004948828419443219,"hardware, support, the same"
83,portability,svm_tfidf_coefficients,0.3353999123395483,0.3041631445257868,0.32836598632549757,0.0312367678137615,0.007033926014050729,"hardware, support, be used"
84,legal,contrastive_projection_intrinsic,0.5378642925169591,0.47806563835248395,0.525764205427473,0.05979865416447516,0.012100087089486067,"guidelines, specified, in compliance"
84,legal,svm_tfidf_coefficients,0.635476250366849,0.516785862287511,0.5973290709490681,0.11869038807933796,0.038147179417780896,"guidelines, in compliance, compliance"
85,security,contrastive_projection_intrinsic,0.4627248512391765,0.44929020127634023,0.4628055051214021,0.013434649962836276,-8.065388222561198e-05,"only, access, users with"
85,security,svm_tfidf_coefficients,0.5193636572845133,0.43995708553122614,0.5105611799528194,0.07940657175328714,0.008802477331693925,"only, access, users with"
86,performance,contrastive_projection_intrinsic,0.4407682453772891,0.4407682453772891,0.44076824537728904,0.0,5.551115123125783e-17,"within, product, the product"
86,performance,svm_tfidf_coefficients,0.3357135692393319,0.31259213183209206,0.33985005572857574,0.02312143740723982,-0.004136486489243862,"within, year, users"
86,scalability,contrastive_projection_intrinsic,0.46241025568143157,0.4243296352359509,0.45589032724640943,0.03808062044548066,0.006519928435022138,"number, users, 1000"
86,scalability,svm_tfidf_coefficients,0.4534660123970648,0.3681057150574033,0.4375537290157755,0.0853602973396615,0.015912283381289305,"number, users, 1000"
87,security,contrastive_projection_intrinsic,0.4942626303083017,0.4495546912485932,0.4925579320592629,0.04470793905970849,0.001704698249038794,"only, access, access the"
87,security,svm_tfidf_coefficients,0.6164817857666743,0.4394696483046745,0.5773797224395862,0.17701213746199984,0.0391020633270881,"only, access, access the"
88,security,contrastive_projection_intrinsic,0.5241407876082812,0.4712269316965778,0.5194082245169911,0.05291385591170339,0.0047325630912901095,"only, authorized, only authorized"
88,security,svm_tfidf_coefficients,0.6636227588854089,0.5549410785730234,0.6344696159835173,0.10868168031238545,0.029153142901891638,"only, authorized, logon"
89,security,contrastive_projection_intrinsic,0.6838297247180891,0.5195358742790747,0.6434851743668506,0.16429385043901445,0.04034455035123852,"only, access, authorized"
89,security,svm_tfidf_coefficients,0.7922200364889136,0.5989838835991417,0.7172855520309416,0.19323615288977192,0.07493448445797202,"only, access, authorized"
90,performance,contrastive_projection_intrinsic,0.4407682453772891,0.4407682453772891,0.44076824537728904,0.0,5.551115123125783e-17,"product, the product, product shall"
90,performance,svm_tfidf_coefficients,0.35509744574581403,0.334200471426284,0.3568159180024127,0.020896974319530026,-0.0017184722565986577,"load, product, shall provide"
90,scalability,contrastive_projection_intrinsic,0.4069501910253552,0.4061773132713491,0.40699039744937016,0.0007728777540060849,-4.020642401497687e-05,"and, product shall, as"
90,scalability,svm_tfidf_coefficients,0.32495105991529677,0.3221846924938505,0.3226178822526299,0.0027663674214462586,0.0023331776626668854,"and, as, to"
90,usability,contrastive_projection_intrinsic,0.46015541602703847,0.45515284703557113,0.4582272310340148,0.005002568991467338,0.0019281849930236628,"and, shall provide, as"
90,usability,svm_tfidf_coefficients,0.4445131301861044,0.3909123062533817,0.4247467686260198,0.053600823932722697,0.0197663615600846,"and, shall provide, as"
91,security,contrastive_projection_intrinsic,0.4569464394710018,0.45235027751334717,0.4553366926503851,0.00459616195765461,0.0016097468206166532,"malicious, shall be, that"
91,security,svm_tfidf_coefficients,0.494942906276307,0.40913030738935585,0.4727647437003059,0.08581259888695114,0.02217816257600108,"malicious, that, it"
92,maintainability,contrastive_projection_intrinsic,0.4332655942483559,0.4144107857619965,0.4298462156099486,0.018854808486359398,0.0034193786384073,"maintenance, updated, be updated"
92,maintainability,svm_tfidf_coefficients,0.4536943340551735,0.3575710514174078,0.4212199535848063,0.0961232826377657,0.032474380470367215,"maintenance, updated, be updated"
93,operability,contrastive_projection_intrinsic,0.43558910549084434,0.43558910549084434,0.4355891054908444,0.0,-5.551115123125783e-17,"web, user, of the"
93,operability,svm_tfidf_coefficients,0.2973523695881174,0.2930170283432055,0.30496374970860396,0.004335341244911917,-0.007611380120486566,"web, internet explorer, explorer"
94,performance,contrastive_projection_intrinsic,0.49814391766762584,0.4430852625114534,0.49410619289828067,0.05505865515617242,0.0040377247693451634,"seconds, time, within seconds"
94,performance,svm_tfidf_coefficients,0.6297803092203723,0.44411922839469486,0.5876972675177972,0.18566108082567745,0.04208304170257515,"seconds, time, within seconds"
95,legal,contrastive_projection_intrinsic,0.4100882198843534,0.40713331055419283,0.4102949676623432,0.002954909330160571,-0.00020674777798979083,"creation, the disputes, disputes"
95,legal,svm_tfidf_coefficients,0.346845686320735,0.3044963879323315,0.3414751209902916,0.042349298388403456,0.005370565330443389,"creation, the disputes, disputes"
95,maintainability,contrastive_projection_intrinsic,0.41177729716313516,0.41177729716313516,0.41177729716313516,0.0,0.0,"disputes, the disputes, 100 of"
95,maintainability,svm_tfidf_coefficients,0.2998067080035512,0.32776922088496235,0.30410406778825017,-0.02796251288141116,-0.004297359784698973,"disputes, time, the disputes"
96,look_and_feel,contrastive_projection_intrinsic,0.48003873615346626,0.45097531874303387,0.4768877232725132,0.02906341741043239,0.0031510128809530413,"look, feel, look and"
96,look_and_feel,svm_tfidf_coefficients,0.5895577558709453,0.4737863484700235,0.5627579810183406,0.11577140740092179,0.026799774852604652,"look, feel, look and"
97,performance,contrastive_projection_intrinsic,0.5213524530907468,0.4557925967024449,0.5111837088978498,0.06555985638830197,0.010168744192897039,"seconds, in, under"
97,performance,svm_tfidf_coefficients,0.6026231342696807,0.44702845382433576,0.5685070098258823,0.15559468044534497,0.03411612444379841,"seconds, in, under"
97,usability,contrastive_projection_intrinsic,0.4871475917413856,0.46591923603175117,0.48251446306716406,0.02122835570963444,0.004633128674221554,"be able, under, in under"
97,usability,svm_tfidf_coefficients,0.5200854884154675,0.44434657231470276,0.4986031118884678,0.07573891610076477,0.021482376526999747,"under, in under, be able"
98,look_and_feel,contrastive_projection_intrinsic,0.4419923225093722,0.4419923225093722,0.4420290958488317,0.0,-3.6773339459506005e-05,"on, must, be"
98,look_and_feel,svm_tfidf_coefficients,0.38637564703145005,0.40537378240792643,0.39349437623546585,-0.018998135376476377,-0.0071187292040157946,"on, must, data"
98,usability,contrastive_projection_intrinsic,0.4672884168077086,0.45525864715098757,0.46630176092343123,0.012029769656721034,0.0009866558842773765,"be able, able to, 90 of"
98,usability,svm_tfidf_coefficients,0.45328997063866916,0.37669371137363095,0.4363223076611454,0.07659625926503821,0.01696766297752378,"90 of, 90, be able"
99,availability,contrastive_projection_intrinsic,0.5165599358196856,0.43418092216631643,0.508084192856989,0.08237901365336919,0.008475742962696597,"available, be available, the time"
99,availability,svm_tfidf_coefficients,0.5591413295554222,0.39733837267965816,0.5344633905169535,0.16180295687576401,0.02467793903846871,"available, be available, of the"
100,operability,contrastive_projection_intrinsic,0.43919753796952055,0.43558910549084434,0.4392804130400533,0.0036084324786762045,-8.287507053272858e-05,"web, shall be, of the"
100,operability,svm_tfidf_coefficients,0.4277003251270704,0.35953027598561327,0.4117653957198924,0.06817004914145713,0.015934929407178,"web, shall be, the website"
101,security,contrastive_projection_intrinsic,0.5244296853144925,0.4692950316734822,0.5230667976805907,0.055134653641010334,0.0013628876339017992,"information, only, authorized"
101,security,svm_tfidf_coefficients,0.6816057222799389,0.5676586639888775,0.6628468986945684,0.11394705829106133,0.01875882358537051,"information, only, authorized"
102,performance,contrastive_projection_intrinsic,0.5039470273776875,0.4554367183831061,0.49682298778958534,0.048510308994581364,0.007124039588102149,"seconds, under, in under"
102,performance,svm_tfidf_coefficients,0.5785792436396197,0.457024318422268,0.5471444610850233,0.12155492521735167,0.03143478255459631,"seconds, under, in under"
102,usability,contrastive_projection_intrinsic,0.4684240284394504,0.45723055418102193,0.466870383821203,0.011193474258428482,0.0015536446182474184,"be able, under, in under"
102,usability,svm_tfidf_coefficients,0.4390767867834314,0.37815183526126295,0.4275722508937483,0.06092495152216848,0.011504535889683143,"under, in under, be able"
103,legal,contrastive_projection_intrinsic,0.42804278867289736,0.41413990112301086,0.4229551609141424,0.0139028875498865,0.005087627758754931,"color, application, set forth"
103,legal,svm_tfidf_coefficients,0.42651939830147423,0.36051571278280875,0.4019728970485599,0.06600368551866548,0.024546501252914354,"set forth, forth by, forth"
103,look_and_feel,contrastive_projection_intrinsic,0.44447335764938756,0.4419923225093722,0.44462900055163135,0.002481035140015353,-0.00015564290224379107,"color, of the, the application"
103,look_and_feel,svm_tfidf_coefficients,0.4441818357119194,0.35068875704817337,0.43920409878799105,0.09349307866374601,0.004977736923928333,"color, of, of the"
104,scalability,contrastive_projection_intrinsic,0.45189286927309064,0.4258128906338081,0.4475745389789541,0.02607997863928252,0.00431833029413653,"representatives shall, representatives, services representatives"
104,scalability,svm_tfidf_coefficients,0.43987023662906977,0.38683056702280527,0.42819077098579805,0.053039669606264495,0.011679465643271714,"representatives shall, representatives, services representatives"
104,usability,contrastive_projection_intrinsic,0.48130892735547454,0.4600981898816562,0.4790697339931002,0.021210737473818353,0.0022391933623743254,"use, after, and"
104,usability,svm_tfidf_coefficients,0.5142027876853714,0.4317386053606226,0.4991402879121074,0.08246418232474884,0.015062499773264015,"use, after, and"
105,performance,contrastive_projection_intrinsic,0.4407682453772891,0.44082384739098596,0.44076824537728904,-5.5602013696864905e-05,5.551115123125783e-17,"product, the product, product shall"
105,performance,svm_tfidf_coefficients,0.3359843214505365,0.35649632269804515,0.34478864547020543,-0.020512001247508627,-0.008804324019668908,"the system, every, product"
106,availability,contrastive_projection_intrinsic,0.4874770697143075,0.43258783267195866,0.48055302422804475,0.054889237042348826,0.006924045486262742,"time, the time, of the"
106,availability,svm_tfidf_coefficients,0.48635627539395726,0.36104040349098165,0.46931722815445526,0.1253158719029756,0.017039047239502003,"time, of the, the time"
106,performance,contrastive_projection_intrinsic,0.6256154581912463,0.5184199496084049,0.6089216405368014,0.10719550858284144,0.016693817654444887,"seconds, time, than"
106,performance,svm_tfidf_coefficients,0.6576820336497213,0.5174345853010369,0.6274614767818,0.1402474483486844,0.030220556867921355,"seconds, time, no"
107,scalability,contrastive_projection_intrinsic,0.4276132306320522,0.4057333096061286,0.42473852251306204,0.02187992102592362,0.0028747081189901547,"000, 100, capable of"
107,scalability,svm_tfidf_coefficients,0.41595992764385836,0.3195759279745259,0.39238756163530075,0.09638399966933248,0.02357236600855761,"000, capable of, capable"
108,look_and_feel,contrastive_projection_intrinsic,0.4453725876726277,0.4419923225093722,0.4453961895192771,0.0033802651632555136,-2.360184664940146e-05,"the interface, use, interface"
108,look_and_feel,svm_tfidf_coefficients,0.4538402730411027,0.3381901198229283,0.44607855472023167,0.1156501532181744,0.007761718320871025,"the interface, use, interface"
108,usability,contrastive_projection_intrinsic,0.5804031661785853,0.5131707012252856,0.5746368621159751,0.06723246495329971,0.00576630406261025,"use, to use, be easy"
108,usability,svm_tfidf_coefficients,0.6440257502903961,0.565393699139489,0.6230487114520951,0.0786320511509071,0.020977038838301043,"use, the interface, to use"
109,look_and_feel,contrastive_projection_intrinsic,0.4686175503518908,0.4439742966566894,0.4620339448192747,0.024643253695201373,0.00658360553261611,"the website, website, website should"
109,look_and_feel,svm_tfidf_coefficients,0.5983306174530268,0.4319582581543967,0.5291491689749381,0.16637235929863015,0.06918144847808871,"the website, website, website should"
109,usability,contrastive_projection_intrinsic,0.45641054839754713,0.45462834011355197,0.4561882724076971,0.001782208283995168,0.00022227598985002928,"the website, all, website"
109,usability,svm_tfidf_coefficients,0.4369468240916187,0.3469934597906033,0.41003245604282634,0.08995336430101541,0.02691436804879238,"the website, website, to all"
110,look_and_feel,contrastive_projection_intrinsic,0.46541331500881056,0.4444032851675944,0.45869197512983617,0.021010029841216138,0.006721339878974386,"professional, appearance, have"
110,look_and_feel,svm_tfidf_coefficients,0.5514263084316386,0.3858258618774205,0.5089701104473053,0.16560044655421813,0.04245619798433331,"professional, appearance, and"
111,availability,contrastive_projection_intrinsic,0.43182600720837644,0.4190786769142195,0.4290637733169696,0.012747330294156922,0.00276223389140684,"24, free, system will"
111,availability,svm_tfidf_coefficients,0.4174830710518692,0.34251118677225234,0.39941289356518,0.07497188427961687,0.01807017748668921,"24, free, support to"
112,performance,contrastive_projection_intrinsic,0.5075967699656625,0.45378407168775714,0.5017432665218859,0.05381269827790536,0.005853503443776553,"seconds, than, no"
112,performance,svm_tfidf_coefficients,0.5507306847931203,0.4351959969126983,0.5310631767997205,0.11553468788042198,0.01966750799339978,"seconds, time, no"
113,look_and_feel,contrastive_projection_intrinsic,0.4572173308235246,0.4424197410238831,0.4563085370776293,0.01479758979964152,0.0009087937458953088,"look, feel, and"
113,look_and_feel,svm_tfidf_coefficients,0.5500213993453185,0.4376993387573959,0.5322177857917216,0.11232206058792255,0.01780361355359683,"look, feel, look and"
114,operability,contrastive_projection_intrinsic,0.681426447233124,0.4939448777106383,0.6136236611662526,0.18748156952248568,0.0678027860668714,"interface with, shall interface, with the"
114,operability,svm_tfidf_coefficients,0.7597021454802366,0.5094525568477974,0.6726979778621056,0.2502495886324392,0.08700416761813101,"interface with, shall interface, server"
